BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,Lot,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Complaint Type
1364.0,38.0,0.55,,2.0,15,2500.0,100.0,2.0,2.0,,1364.0,0.9,,0
2168.0,49.0,0.84,,2.0,56,2575.0,103.0,2.0,2.0,,2168.0,1.25,,0
,,,,4.8,199,32350.0,116.58,,,,,2.43,,0
43205.0,89.0,4.19,,4.8,31,10321.0,100.0,1.0,5.0,,43205.0,3.44,,0
1120.0,20.0,0.45,,4.8,48,2500.0,100.0,2.0,2.0,,1120.0,2.43,,0
1636.0,36.75,0.65,,1.0,155,2500.0,100.0,2.0,3.0,,1636.0,0.6,,0
65265.0,55.33,2.37,,4.8,30,27500.0,199.0,1.0,6.0,,65265.0,2.43,,0
,,,,4.8,17,5000.0,100.0,,,,,3.44,,0
2040.0,60.0,0.86,,2.0,150,2375.0,94.99,1.0,2.0,,2040.0,0.9,,0
3757.0,67.0,1.5,,2.0,20,2500.0,100.0,1.0,2.0,,2624.0,1.25,,0
450.0,18.0,0.18,,2.0,20,2500.0,100.0,1.0,1.0,,,0.9,,0
1780.0,52.0,0.71,,2.0,44,2500.0,100.0,1.0,2.0,,1780.0,0.9,,0
1360.0,46.0,0.54,,2.0,7,2500.0,100.0,1.0,2.0,,1360.0,1.1,,0
927.0,45.0,0.32,,2.0,17,2900.0,100.0,2.0,1.0,,927.0,0.9,,1
1782.0,33.0,0.65,,2.0,39,2725.0,95.0,1.0,2.0,,1188.0,0.9,,0
1330.0,35.0,0.1,,1.0,56,13625.0,234.58,1.0,2.0,,1330.0,0.6,,0
2000.0,50.0,1.0,,4.8,42,2000.0,100.0,1.0,2.0,,2000.0,2.43,,0
2300.0,60.0,0.19,,1.0,80,12400.0,100.08,1.0,1.0,,2300.0,0.6,,0
1902.0,45.7,0.48,,1.0,76,3981.0,108.35,1.0,2.0,,1902.0,0.6,,0
4200.0,56.0,1.81,,4.8,10,2325.0,93.0,1.0,3.0,,4200.0,2.43,,0
1632.0,34.0,0.77,,4.8,101,2125.0,135.67,1.0,3.0,,1632.0,3.44,,0
2763.0,60.0,1.36,,1.0,41,2035.0,81.42,1.0,2.0,,1382.0,0.6,1380.0,0
13145.0,127.0,0.93,,4.2,28,14117.0,141.17,1.0,1.0,,,4.2,13145.0,0
3360.0,60.0,0.67,,2.0,17,5000.0,100.0,1.0,2.0,,3360.0,0.9,,0
1844.0,26.0,0.75,,1.0,10,2465.0,82.17,1.0,1.0,,1424.0,0.6,,0
2480.0,62.0,0.99,,4.8,43,2500.0,100.0,2.0,2.0,,2480.0,2.43,,0
2612.0,23.0,0.52,,2.0,34,5000.0,100.0,3.0,3.0,,2612.0,1.25,,0
3432.0,60.0,1.72,,6.5,83,2000.0,100.0,1.0,3.0,,3432.0,6.02,,0
,,,,2.0,189,4200.0,100.0,,,,,1.25,,0
2970.0,52.0,1.37,,4.8,40,2175.0,100.0,1.0,3.0,,2970.0,2.43,,0
2960.0,48.0,1.25,,2.0,54,2375.0,95.0,1.0,2.0,,2000.0,1.25,,0
2556.0,36.0,1.05,,2.0,23,2425.0,97.0,2.0,2.5,,1764.0,0.9,,0
3250.0,65.0,1.0,1.0,2.4,64,3250.0,65.0,1.0,1.0,,,,,0
3217.0,57.0,0.68,,4.8,49,4734.0,80.0,2.0,2.0,890.0,981.0,2.43,886.0,0
2320.0,40.0,1.39,2.0,3.0,23,1667.0,100.0,1.0,2.0,,1520.0,3.0,,0
2210.0,65.0,0.88,,2.0,92,2500.0,100.0,2.0,2.0,,2210.0,0.9,,1
2760.0,45.0,0.58,,2.0,20,4750.0,95.0,2.0,3.0,,2760.0,1.1,,0
2800.0,50.0,0.68,,2.0,72,4088.0,131.25,1.0,3.0,,2800.0,0.9,,1
1615.0,38.33,0.37,,2.0,74,4400.0,100.0,1.0,1.5,,1615.0,0.9,,0
12500.0,81.0,0.25,,,126,50653.0,218.5,1.0,1.0,,,,,0
2370.0,41.5,0.73,,2.0,50,3249.0,79.73,1.0,3.0,,2370.0,0.9,,1
1158.0,25.0,0.28,,2.0,40,4138.0,100.58,2.0,2.0,,1158.0,0.9,,1
2100.0,50.0,0.91,,2.0,29,2320.0,95.0,1.0,2.0,,2100.0,0.9,,0
2809.0,49.0,0.18,,1.0,2275,15658.0,197.54,1.0,2.0,,2809.0,0.5,,0
2400.0,40.0,1.2,,2.0,73,2000.0,100.0,1.0,3.0,,2400.0,1.25,,0
2880.0,48.0,1.4,,4.8,156,2060.0,102.99,1.0,2.0,,1920.0,3.44,,0
1834.0,42.0,0.65,,2.0,11,2815.0,112.58,1.0,1.0,,1048.0,0.9,,0
1776.0,37.0,1.07,,2.0,131,1658.0,100.0,1.0,3.0,,1776.0,0.9,,0
,,,,,100,217384.0,350.0,,,,,,,0
2163.0,31.0,0.87,,2.0,305,2500.0,100.0,2.0,2.5,,1726.0,0.9,,0
2128.0,40.0,0.43,,2.0,117,5000.0,100.0,2.0,2.5,,2128.0,0.9,,0
2052.0,36.0,1.05,,2.0,10,1950.0,100.0,1.0,2.0,,1368.0,1.25,,0
1567.0,33.67,0.96,,2.0,36,1627.0,65.08,1.0,2.0,,1254.0,0.9,,0
1786.0,43.0,0.71,,4.8,13,2500.0,100.0,2.0,2.0,,1786.0,2.43,,0
3396.0,45.0,0.72,,2.0,22,4700.0,100.0,2.0,2.0,,2089.0,0.9,,0
,,,,1.0,355,29412.0,400.0,,,,,0.6,,0
2110.0,37.5,0.81,,2.0,21,2600.0,100.0,1.0,2.0,,1480.0,0.9,,0
2428.0,40.0,0.49,,1.0,133,5000.0,100.0,1.0,1.5,,1349.0,0.6,,0
3704.0,54.0,1.48,,4.8,27,2501.0,100.0,1.0,2.0,,2480.0,2.43,,0
1884.0,49.0,0.75,,2.0,33,2500.0,100.0,1.0,2.0,,1884.0,0.9,,0
2816.0,37.0,0.74,,3.0,51,3818.0,90.0,1.0,2.0,,2068.0,3.0,,0
1328.0,36.0,0.39,,2.0,37,3404.0,119.86,2.0,2.0,,1328.0,0.9,,0
1616.0,38.0,0.63,,4.8,81,2585.0,103.59,1.0,2.0,,1616.0,3.44,,0
1683.0,36.75,0.67,,1.0,11,2500.0,100.0,1.0,2.0,,1224.0,0.6,,0
11875.0,125.0,1.0,2.0,3.0,215,11925.0,125.0,1.0,1.0,,,3.0,,0
3378.0,42.0,0.89,,1.0,69,3780.0,108.0,2.0,2.0,,2252.0,0.6,1126.0,0
1584.0,34.0,0.54,,2.0,50,2923.0,97.42,1.0,2.0,,1584.0,0.9,,1
1706.0,30.0,0.23,,1.0,530,7500.0,150.0,2.0,1.75,,1706.0,0.6,,0
4444.0,55.0,2.22,,4.8,1,2000.0,100.0,1.0,3.0,,3333.0,3.44,,0
2280.0,38.0,0.62,,4.8,170,3664.0,99.94,1.0,3.0,,2280.0,2.43,,0
840.0,15.0,0.14,,2.0,7,6165.0,122.08,1.0,2.0,,840.0,0.9,,0
1400.0,33.0,0.7,,1.0,24,2000.0,100.0,1.0,2.0,,1400.0,0.6,,0
140628.0,125.75,2.69,,3.0,84,52200.0,164.0,1.0,6.0,,140628.0,3.0,,0
7471.0,74.33,1.0,2.0,4.8,212,7471.0,100.0,1.0,1.0,,,,,1
1104.0,46.0,0.32,,1.0,1,3400.0,100.0,1.0,1.0,,1104.0,0.6,,0
2780.0,42.0,0.2,,1.0,165,14070.0,126.0,2.0,2.5,,2780.0,0.5,,0
3060.0,45.0,1.75,,4.8,12,1750.0,100.0,1.0,3.0,,2295.0,3.44,,0
3075.0,50.0,1.4,,2.0,16,2200.0,100.0,1.0,3.0,,3075.0,1.25,,0
1722.0,34.0,0.58,,1.0,241,2993.0,80.0,1.0,2.5,,1722.0,0.6,,0
3280.0,80.0,1.31,,4.8,69,2500.0,100.0,1.0,2.0,,3280.0,2.43,,0
1680.0,40.0,0.8,,4.8,165,2100.0,100.0,1.0,2.0,,1680.0,3.44,,0
1914.0,43.0,0.89,,2.0,45,2142.0,100.0,1.0,2.0,,1330.0,0.9,,0
10500.0,70.0,0.99,,2.0,35,10600.0,128.08,1.0,2.0,10500.0,,2.0,,0
2946.0,54.0,1.69,,4.8,60,1748.0,87.42,1.0,2.0,,1964.0,2.43,,0
1920.0,29.0,0.77,,2.0,27,2500.0,100.0,2.0,2.0,,1920.0,0.9,,0
3289.0,62.0,1.32,,2.0,151,2500.0,100.0,2.0,2.0,,2606.0,1.35,,0
1285.0,33.5,0.54,,2.0,6,2375.0,95.0,1.0,2.5,,1285.0,0.9,,0
2124.0,54.0,1.07,,4.8,95,1988.0,79.5,1.0,2.0,,2124.0,3.44,,0
1392.0,45.0,0.84,2.0,,79,1658.0,100.0,1.0,2.0,,1392.0,,,0
4122.0,50.0,1.69,,4.8,100,2437.0,97.42,2.0,3.0,,4122.0,3.44,,0
,,,,4.8,1,5000.0,100.0,,,,,2.43,,0
3325.0,111.0,0.99,3.4,4.8,40,3362.0,111.25,1.0,1.0,,,2.43,3325.0,0
1200.0,30.0,0.48,,2.0,17,2500.0,100.0,1.0,2.0,,1200.0,0.9,,0
2325.0,38.75,1.16,,2.0,111,2000.0,100.0,1.0,3.0,,2325.0,1.25,,0
1260.0,35.0,0.53,,2.0,12,2375.0,95.0,1.0,2.0,,1260.0,0.9,,1
2680.0,67.0,1.19,,4.8,63,2247.0,89.83,1.0,2.0,,2680.0,2.43,,0
14000.0,70.0,2.8,,6.5,25,5000.0,100.0,1.0,4.0,,14000.0,6.02,,0
1653.0,30.0,0.56,,1.0,65,2961.0,95.0,2.0,1.5,,909.0,0.6,,0
1440.0,30.0,1.18,,2.0,27,1225.0,75.0,1.0,2.0,,960.0,0.9,,0
3660.0,68.0,1.46,,4.8,43,2500.0,100.0,1.0,2.0,,2920.0,2.43,,0
2016.0,36.0,0.74,,2.0,55,2735.0,109.42,1.0,2.0,,2016.0,0.9,,1
1504.0,33.45,0.64,,1.0,1,2351.0,44.3,2.0,2.0,,1504.0,0.6,,0
2571.0,52.0,1.03,,1.0,156,2500.0,100.0,1.0,1.5,,1401.0,0.6,,0
,,,1.0,6.5,49,4026.0,101.25,,,,,3.44,,0
6036.0,36.0,0.3,,1.0,275,20449.0,143.42,1.0,2.75,,6036.0,0.5,,0
2380.0,45.0,1.35,2.0,3.0,33,1767.0,100.0,1.0,3.0,,2380.0,3.0,,0
3705.0,65.0,1.63,,4.8,51,2280.0,80.25,1.0,2.0,,,2.43,3705.0,1
3266.0,28.0,0.33,,1.0,89,10008.0,100.08,1.0,3.0,,3266.0,0.6,,0
3008.0,47.0,1.8,,4.8,68,1667.0,100.0,1.0,3.0,,2256.0,2.43,,0
3000.0,60.0,0.65,,2.0,35,4650.0,72.67,1.0,1.0,,,1.25,3000.0,0
6885.0,60.0,0.75,,4.8,42,9202.0,80.25,1.0,1.0,,,2.43,6885.0,1
2345.0,62.0,0.94,,2.0,17,2500.0,100.0,1.0,1.5,,1340.0,1.1,,0
2425.0,38.5,0.58,,2.0,149,4200.0,100.0,3.0,3.0,,2425.0,1.25,,0
480.0,30.0,,,2.0,1,153700.0,470.0,33.0,1.0,,480.0,0.9,,0
3312.0,34.0,1.41,,2.0,17,2351.0,95.0,1.0,2.0,,2208.0,1.25,,0
1296.0,36.0,0.46,,2.0,125,2836.0,91.0,1.0,2.0,,1296.0,1.25,,0
2230.0,40.0,0.39,,2.0,28,5721.0,114.42,2.0,2.0,,2230.0,1.1,,1
1330.0,46.0,0.53,,1.0,33,2500.0,100.0,1.0,1.0,,730.0,0.6,,0
2021.0,22.0,0.4,,1.0,12,5000.0,100.0,2.0,2.5,,2021.0,0.6,,0
697.0,41.0,0.18,,1.0,75,3933.0,100.0,2.0,1.0,,697.0,0.6,,0
18168.0,86.0,4.28,,4.8,88,4248.0,98.5,1.0,5.0,,16668.0,3.44,1500.0,0
2320.0,42.0,0.93,,4.8,55,2500.0,100.0,1.0,2.0,,1680.0,2.43,,0
2466.0,48.0,1.39,2.0,3.0,36,1775.0,103.42,1.0,2.0,,1644.0,3.0,,0
1764.0,42.33,0.45,,2.0,59,3900.0,100.0,1.0,1.0,,1008.0,0.9,,0
1620.0,30.0,0.62,,2.0,31,2600.0,100.0,2.0,2.0,,1080.0,0.9,,0
1998.0,37.0,0.7,,2.0,1,2871.0,108.0,1.0,2.0,,1332.0,0.9,,0
2922.0,46.35,1.56,,4.8,132,1868.0,88.71,1.0,3.0,,2922.0,3.44,,0
2280.0,30.0,0.77,,4.8,71,2960.0,118.4,2.0,2.0,,1520.0,2.43,,0
2289.0,51.0,0.92,,4.8,32,2500.0,100.0,1.0,2.0,,2289.0,3.44,,0
6400.0,80.0,1.26,,3.0,31,5074.0,112.58,1.0,1.0,,,3.0,,0
2394.0,42.0,1.45,,4.8,142,1655.0,87.08,1.0,3.0,,2394.0,3.44,,0
1744.0,36.0,1.36,,2.0,14,1278.0,71.0,1.0,3.0,,1744.0,1.1,,0
2016.0,36.0,0.5,,4.8,18,4025.0,115.0,2.0,2.0,,1344.0,3.44,,0
3550.0,67.0,1.42,,4.8,54,2500.0,100.0,1.0,2.0,,2880.0,2.43,,0
4840.0,55.0,2.42,,4.8,58,2000.0,100.0,1.0,3.0,,3630.0,3.44,,0
1440.0,42.0,0.46,,1.0,137,3152.0,126.08,2.0,2.0,,1440.0,0.5,,0
2160.0,40.0,1.26,2.0,3.0,22,1717.0,100.0,1.0,2.0,,1440.0,3.0,,0
2532.0,62.5,1.01,,2.0,53,2500.0,100.0,1.0,2.0,,2532.0,1.25,,0
3496.0,76.0,0.93,,4.8,74,3742.0,100.0,1.0,2.0,,3496.0,3.44,,0
1084.0,41.0,0.26,,2.0,10,4120.0,103.0,2.0,1.0,,1084.0,0.9,,0
3300.0,55.0,1.51,,4.8,46,2185.0,87.42,1.0,3.0,,2200.0,2.43,1100.0,0
18840.0,90.0,2.09,,4.8,33,9023.0,90.0,3.0,3.0,,,3.44,,0
17220.0,82.0,0.36,,1.0,1,47500.0,350.0,2.0,3.0,,,0.6,,0
2280.0,40.0,1.19,,4.8,42,1922.0,97.77,1.0,3.0,,2280.0,3.44,,0
15375.0,159.0,1.06,3.4,6.5,30,14475.0,193.0,2.0,1.0,15375.0,,3.44,,0
2896.0,63.95,1.21,,2.0,5,2389.0,97.97,1.0,3.0,,2896.0,0.9,,0
1998.0,37.0,1.11,,2.0,7,1800.0,100.0,1.0,3.0,,1998.0,0.9,,0
5100.0,68.0,1.45,,2.0,14,3528.0,114.42,1.0,3.0,,5100.0,0.9,,1
3204.0,30.0,0.64,,4.8,63,5000.0,100.0,1.0,2.0,,3204.0,2.43,,0
2664.0,65.0,0.89,,6.5,63,3000.0,120.0,1.0,2.0,,2664.0,6.02,,0
,,,,2.0,2,180.0,2.25,,,,,1.25,,0
2646.0,61.0,0.88,,4.8,16,3000.0,100.0,1.0,2.0,,2646.0,3.44,,0
3528.0,50.0,1.11,,2.0,21,3190.0,127.58,1.0,2.0,,2336.0,1.1,,0
8543.0,64.0,3.6,,4.8,49,2375.0,95.0,1.0,4.0,,7718.0,3.44,,0
1846.0,59.0,1.03,,4.8,34,1800.0,89.67,1.0,2.0,,1846.0,2.43,,0
22500.0,90.0,4.43,,3.0,23,5082.0,100.46,1.0,5.0,,22500.0,3.0,,0
18746.0,46.0,1.2,,4.8,5,15668.0,206.25,2.0,3.0,18746.0,,2.43,,0
4530.0,53.0,1.91,,2.0,14,2375.0,95.0,1.0,2.0,,3008.0,1.25,,0
1690.0,35.0,0.89,,2.0,6,1890.0,105.0,1.0,3.0,,1690.0,1.25,,0
2052.0,42.0,0.82,,2.0,37,2500.0,100.0,1.0,2.5,,2052.0,0.9,,0
2562.0,51.0,1.11,,4.8,22,2313.0,92.5,1.0,2.75,,2562.0,2.43,,0
2322.0,38.0,1.16,,4.8,137,2000.0,100.0,1.0,3.0,,2322.0,2.43,,0
1208.0,21.0,0.48,,2.0,16,2500.0,100.0,2.0,2.0,,1208.0,0.9,,0
3073.0,48.0,0.85,,4.8,27,3600.0,100.0,1.0,2.5,,3073.0,2.43,,0
2105.0,40.0,0.89,,2.0,37,2375.0,95.0,1.0,3.0,,2105.0,1.25,,0
1512.0,36.0,0.24,,2.0,65,6338.0,100.0,1.0,2.0,,1512.0,0.9,,0
3795.0,,1.11,,2.0,47,3411.0,94.75,1.0,,,3795.0,0.9,,0
2052.0,54.0,0.82,,2.0,17,2500.0,100.0,1.0,2.0,,2052.0,0.9,,0
2394.0,50.0,0.64,,2.0,46,3742.0,100.0,2.0,2.0,,2394.0,1.25,,0
2350.0,36.0,0.65,,1.0,102,3624.0,100.0,1.0,1.5,,1450.0,0.6,,0
7200.0,90.0,1.44,,4.8,10,5000.0,100.0,1.0,2.0,,,2.43,,0
1448.0,28.0,0.58,,1.0,24,2500.0,100.0,1.0,2.0,,1448.0,0.6,,0
2582.0,67.0,1.03,,2.0,59,2500.0,100.0,1.0,2.0,,2582.0,1.25,,0
1681.0,53.0,0.62,1.0,2.4,23,2700.0,150.0,1.0,2.0,,1681.0,,,0
1636.0,35.0,0.71,,2.0,4,2290.0,91.58,1.0,2.0,,1636.0,1.25,,0
2090.0,40.0,0.93,,2.0,58,2242.0,125.0,2.0,2.0,,1330.0,0.9,,0
1920.0,48.0,0.73,,2.0,38,2625.0,105.0,1.0,2.0,,1920.0,1.25,,0
1674.0,31.0,0.85,,2.0,14,1968.0,109.33,1.0,2.0,,1116.0,0.9,,0
2310.0,55.0,0.92,,2.0,62,2500.0,100.0,2.0,2.0,,2310.0,0.9,,0
2680.0,67.0,1.06,,2.0,7,2531.0,99.58,1.0,2.0,,2680.0,1.25,,0
1890.0,39.0,1.0,,2.0,29,1881.0,87.5,1.0,2.0,,1260.0,0.9,,1
1636.0,34.0,0.96,,2.0,19,1710.0,95.0,1.0,2.0,,1224.0,0.9,,0
7012.0,68.0,2.8,,4.8,24,2500.0,100.0,1.0,4.0,,7012.0,2.43,,0
1224.0,34.0,0.47,,2.0,100,2618.0,93.5,1.0,2.0,,1224.0,0.9,,0
1088.0,34.0,0.84,,2.0,84,1300.0,65.0,1.0,2.0,,1088.0,2.0,,1
720.0,18.0,0.88,,4.8,1,819.0,27.19,1.0,1.0,,,3.44,,0
1320.0,33.0,0.71,,4.8,151,1868.0,93.42,1.0,2.0,,1320.0,3.44,,0
1504.0,36.0,0.6,,2.0,16,2500.0,100.0,1.0,2.0,,1504.0,0.9,,1
1584.0,32.0,0.43,,2.0,133,3650.0,125.0,1.0,2.0,,1152.0,0.9,,0
3708.0,55.0,1.48,,4.8,18,2500.0,100.0,1.0,2.0,,2472.0,3.44,,0
8735.0,75.0,3.49,,4.8,25,2500.0,100.0,1.0,5.0,,8035.0,2.43,700.0,0
1955.0,48.85,0.98,,4.8,114,1995.0,99.6,1.0,2.0,,1955.0,2.43,,0
3321.0,81.0,1.33,,2.0,17,2500.0,100.0,1.0,2.0,,3321.0,1.25,,0
4308.0,36.0,0.47,,1.0,105,9213.0,112.58,1.0,2.0,,2856.0,0.5,,0
4800.0,45.0,1.92,,4.8,21,2500.0,100.0,1.0,2.0,,3600.0,3.44,,0
2156.0,49.0,0.86,,2.0,10,2500.0,100.0,1.0,2.0,,2156.0,0.9,,0
1338.0,30.0,0.51,,2.0,57,2617.0,104.67,1.0,2.0,,1338.0,1.1,,0
2860.0,44.75,1.16,,2.0,18,2464.0,123.17,1.0,3.0,,2860.0,1.25,,0
2432.0,56.0,0.97,,2.0,73,2502.0,100.08,1.0,2.0,,2432.0,1.25,,0
3160.0,58.0,1.65,,6.5,28,1912.0,93.35,1.0,3.0,,3160.0,6.02,,0
75000.0,84.0,4.73,,6.5,36,15860.0,111.38,1.0,6.0,2400.0,72600.0,6.02,,0
50250.0,85.0,4.61,,4.8,28,10895.0,114.0,1.0,6.0,,50250.0,2.43,,0
13446.0,87.5,3.5,,4.8,34,3846.0,100.0,1.0,4.0,,13446.0,2.43,,0
2400.0,30.0,0.51,,2.0,12,4738.0,94.75,1.0,2.0,,1920.0,0.9,,0
1440.0,30.0,0.59,,2.0,27,2425.0,100.0,1.0,2.0,,960.0,0.9,,0
2200.0,45.0,1.1,,4.8,36,2000.0,100.0,1.0,2.0,,900.0,2.43,900.0,0
2614.0,44.0,1.05,,2.0,67,2500.0,100.0,1.0,2.0,,1872.0,0.9,,0
11640.0,96.0,4.61,,4.8,28,2525.0,100.0,1.0,5.0,,9312.0,2.43,2328.0,0
2344.0,42.0,0.75,,1.0,5,3125.0,125.0,1.0,2.0,,1614.0,0.6,,0
2160.0,38.0,0.86,,1.0,3,2500.0,50.0,1.0,2.0,,2160.0,0.6,,0
1440.0,48.0,0.03,0.5,1.0,8,49072.0,199.0,4.0,1.0,,,0.6,,0
3060.0,50.0,1.22,,2.0,23,2500.0,100.0,1.0,2.0,,2040.0,1.35,,0
1848.0,48.0,0.78,,2.0,14,2375.0,95.0,1.0,2.0,,1848.0,1.25,,0
3265.0,55.0,1.54,,2.0,515,2125.0,100.0,1.0,3.0,,3265.0,0.9,,0
1280.0,36.0,0.51,,2.0,18,2500.0,100.0,2.0,2.0,,1280.0,0.9,,1
1856.0,48.0,0.83,,2.0,70,2242.0,100.0,1.0,2.0,,1856.0,0.9,,0
2000.0,40.0,0.74,,4.8,32,2700.0,78.0,1.0,2.0,,1600.0,3.44,,0
1701.0,32.0,0.92,,2.0,16,1842.0,100.0,1.0,2.0,,1512.0,0.9,,0
1594.0,36.0,0.82,,2.0,44,1949.0,108.25,1.0,3.0,,1594.0,1.25,,0
28704.0,102.0,4.49,,4.8,82,6400.0,115.0,1.0,6.0,,28704.0,2.43,,0
1536.0,38.5,0.52,,6.5,62,2969.0,119.24,1.0,2.0,,1536.0,6.02,,0
3330.0,53.0,1.57,,4.8,45,2127.0,85.08,1.0,3.0,,3330.0,3.44,,0
1120.0,30.0,0.45,,2.0,49,2500.0,100.0,1.0,2.0,,1120.0,0.9,,0
3321.0,81.0,1.34,,2.0,37,2485.0,99.42,1.0,2.0,,3321.0,1.25,,0
2066.0,24.0,0.55,,1.0,50,3750.0,75.0,1.0,1.75,,1526.0,0.6,,0
2707.0,60.0,1.36,,4.8,49,1990.0,100.0,1.0,2.0,,1831.0,2.43,,0
1496.0,34.0,0.89,,2.0,40,1679.0,100.0,1.0,2.0,,1088.0,0.9,,0
1854.0,38.0,0.39,,2.0,39,4750.0,95.0,2.0,2.5,,1854.0,0.9,,1
1200.0,48.0,0.43,,2.0,49,2794.0,111.75,1.0,2.0,,1200.0,0.9,,0
2596.0,45.0,1.04,,4.8,47,2500.0,100.0,1.0,2.0,,1674.0,2.43,,0
1589.0,34.92,0.77,,2.0,72,2069.0,116.58,1.0,2.0,,1156.0,0.9,,0
1482.0,19.0,0.31,,2.0,196,4830.0,52.5,1.0,2.0,,1482.0,0.9,,0
1573.0,30.0,1.38,,2.0,80,1141.0,53.07,1.0,3.0,,1573.0,1.25,,0
3312.0,55.0,1.32,,4.8,61,2500.0,100.0,2.0,3.0,,3312.0,3.44,,0
1932.0,54.0,0.64,,2.0,70,3000.0,120.01,2.0,2.0,,1932.0,1.1,,1
,,,,4.8,13,10016.0,100.08,,,,,3.44,,0
1248.0,36.0,0.46,,2.0,34,2700.0,100.0,2.0,2.0,,1248.0,0.9,,1
56340.0,150.0,3.86,,4.8,30,14589.0,194.08,1.0,6.0,,56340.0,3.44,,0
,,,,4.8,148,2500.0,100.0,1.0,,,,3.44,,0
1396.0,45.0,1.06,,4.8,124,1315.0,79.67,1.0,2.0,,1396.0,3.44,,0
1252.0,28.0,0.1,2.0,,110,12462.0,190.25,1.0,2.0,,,,,1
1890.0,35.0,0.61,,2.0,6,3099.0,132.74,2.0,2.0,,1260.0,0.9,,1
2280.0,40.0,1.2,,6.5,111,1900.0,100.0,1.0,3.0,,2280.0,3.44,,0
3280.0,80.0,1.31,,4.8,15,2500.0,100.0,1.0,2.0,,3280.0,2.43,,0
3926.0,78.6,0.98,3.4,6.5,74,4000.0,80.0,1.0,1.0,,,3.44,3926.0,0
3150.0,56.0,1.77,,3.0,62,1784.0,95.17,1.0,3.0,,3150.0,3.0,,0
27840.0,294.0,1.13,1.0,6.5,164,24637.0,294.0,1.0,1.0,,,3.44,,0
2712.0,40.0,1.14,,2.0,75,2375.0,95.0,1.0,2.0,,1776.0,1.25,,0
2726.0,58.0,1.0,,6.5,40,2726.0,58.0,1.0,1.0,,,6.02,2726.0,0
3176.0,45.0,1.43,,2.0,1,2220.0,91.88,1.0,3.0,,3176.0,1.25,,0
1560.0,28.0,0.55,,2.0,72,2856.0,114.25,1.0,2.5,,1560.0,1.25,,0
1048.0,32.0,0.38,,1.0,87,2750.0,125.0,2.0,2.0,,1048.0,0.6,,0
2544.0,44.0,0.96,,2.0,20,2644.0,109.42,2.0,2.0,,1744.0,0.9,,1
2520.0,60.0,1.2,,4.8,35,2095.0,97.37,1.0,2.0,,2520.0,3.44,,0
1500.0,34.0,0.6,,2.0,25,2500.0,100.0,2.0,2.0,,1200.0,0.9,,0
5094.0,50.0,0.63,,2.0,1,8100.0,137.67,1.0,1.0,,,0.9,3566.0,1
1140.0,38.0,1.7,,2.0,10,670.0,44.67,1.0,2.0,,1140.0,0.9,,0
2024.0,46.0,0.81,,2.0,22,2500.0,100.0,1.0,2.0,,1472.0,0.9,,0
2800.0,50.0,1.47,,2.0,3,1900.0,95.0,1.0,3.0,,2800.0,1.25,,0
2972.0,44.0,1.62,,4.8,111,1837.0,87.5,1.0,3.0,,2972.0,2.43,,0
5045.0,100.0,0.78,,4.8,46,6500.0,100.0,1.0,1.0,,,3.44,5045.0,0
3024.0,48.0,1.32,,6.5,212,2292.0,109.27,1.0,3.0,,3024.0,3.44,,0
1215.0,36.0,0.52,,2.0,16,2347.0,114.0,2.0,2.0,,1215.0,1.25,,0
4275.0,75.0,0.6,,2.0,12,7125.0,95.0,1.0,1.0,,,1.1,,0
1560.0,44.0,0.77,,4.8,61,2025.0,100.0,1.0,2.0,,1560.0,2.43,,0
1170.0,39.0,0.41,,2.0,34,2886.0,114.67,2.0,2.0,,1170.0,1.1,,1
,,,,4.8,45,4800.0,100.0,,,,,2.43,,0
1496.0,32.0,0.6,2.0,6.5,60,2500.0,100.0,1.0,2.0,,1496.0,,,0
3300.0,40.0,1.2,,2.0,45,2755.0,95.01,2.0,3.0,,3300.0,1.1,,0
4704.0,66.0,1.8,,2.0,110,2618.0,90.0,1.0,2.0,,3136.0,1.25,,0
3120.0,52.0,1.25,,2.0,25,2500.0,100.0,1.0,2.0,,2080.0,0.9,,0
2000.0,53.0,0.91,,2.0,15,2200.0,86.8,1.0,2.0,,1600.0,0.9,,0
3301.0,80.5,1.32,,4.8,100,2500.0,100.0,1.0,2.0,,3301.0,2.43,,0
3024.0,40.0,1.75,,4.8,138,1725.0,72.75,1.0,3.0,,3024.0,2.43,,0
1881.0,36.0,0.86,,2.0,533,2200.0,100.0,1.0,2.0,,1368.0,0.9,,0
1753.0,43.0,0.63,,2.0,66,2800.0,100.0,1.0,1.0,,940.0,0.9,,0
3375.0,51.0,0.92,,1.0,143,3664.0,114.0,1.0,2.0,,2346.0,0.5,,0
3408.0,44.0,0.49,,2.0,4,7000.0,100.0,2.0,3.0,,3408.0,0.9,,0
2700.0,45.0,1.52,,2.0,8,1775.0,88.75,1.0,2.0,,1800.0,1.25,,0
3213.0,51.0,0.86,,2.0,21,3750.0,100.0,1.0,2.0,,2142.0,0.9,,1
1518.0,31.0,0.48,,2.0,20,3150.0,71.17,1.0,2.5,,1518.0,1.1,,0
1984.0,36.0,0.79,,2.0,79,2500.0,100.0,2.0,2.0,,1280.0,1.25,,0
1836.0,36.0,1.21,,3.0,16,1521.0,87.33,1.0,2.0,,1224.0,3.0,,0
