BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,Lot,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Complaint Type
36455.0,88.0,4.01,,4.8,62,9100.0,100.0,1.0,6.0,,34455.0,3.44,2000.0,0
1680.0,40.0,0.67,1.0,2.4,31,2500.0,100.0,1.0,2.0,,840.0,,840.0,0
1861.0,24.0,0.63,,2.0,15,2975.0,115.42,2.0,2.0,,1252.0,1.25,,0
63750.0,85.0,5.1,,4.8,11,12500.0,100.0,1.0,6.0,,63750.0,2.43,,0
1596.0,38.5,0.54,,2.0,14,2956.0,89.58,2.0,2.5,,1596.0,1.1,,0
,,,,4.8,106,2885.0,74.0,,,,,3.44,,0
2106.0,51.0,0.84,,2.0,35,2500.0,100.0,2.0,2.5,,2106.0,0.9,,0
1470.0,32.0,0.62,,2.0,70,2369.0,94.75,1.0,1.0,,735.0,0.9,,0
2630.0,60.0,1.09,,4.8,24,2408.0,100.0,2.0,2.0,,2630.0,2.43,,0
2100.0,38.0,0.41,,1.0,76,5124.0,103.0,2.0,2.5,,1740.0,0.6,,0
2779.0,46.0,2.54,,3.0,104,1095.0,54.75,1.0,3.0,,2779.0,3.0,,0
3504.0,55.75,1.88,,4.8,27,1863.0,92.67,1.0,3.0,,3504.0,3.44,,0
2392.0,46.0,0.96,,2.0,38,2500.0,100.0,2.0,2.0,,2392.0,0.9,,0
2724.0,34.0,1.15,,2.0,57,2375.0,95.0,1.0,2.0,,1670.0,1.25,,0
2040.0,55.0,0.49,,1.0,30,4192.0,100.0,1.0,1.0,,1166.0,0.6,,0
1696.0,44.0,0.62,,2.0,60,2750.0,110.0,1.0,2.5,,1696.0,2.0,,0
2889.0,27.0,1.91,,4.8,56,1511.0,36.5,1.0,3.0,,2889.0,3.44,,0
2313.0,53.0,0.62,,2.0,5,3745.0,100.08,1.0,1.0,,1338.0,0.9,,0
3387.0,37.0,0.05,,1.0,38,74677.0,409.0,2.0,2.0,,3387.0,0.5,,0
1683.0,34.0,0.87,,1.0,216,1941.0,97.0,1.0,2.0,,1224.0,0.6,,0
1912.0,37.0,1.13,,2.0,13,1697.0,94.25,1.0,2.0,,1332.0,1.25,,0
2574.0,59.0,1.03,,2.0,42,2500.0,100.0,1.0,2.0,,2574.0,1.35,,0
3703.0,56.0,0.78,,2.0,24,4750.0,95.0,1.0,2.5,,3703.0,0.9,,0
1642.0,56.0,0.66,,2.0,20,2500.0,100.0,1.0,1.0,,904.0,0.9,,0
1976.0,36.0,0.69,,3.0,79,2882.0,98.25,1.0,2.5,,1976.0,3.0,,0
24900.0,84.0,2.49,,6.5,28,10000.0,100.0,3.0,4.0,,24900.0,6.02,,0
2624.0,47.0,0.7,,4.8,22,3742.0,100.0,3.0,2.0,,2624.0,2.43,,0
1500.0,80.0,1.0,,7.52,29,1500.0,80.0,1.0,1.0,,,7.52,1500.0,0
1400.0,20.0,0.31,,1.0,4,4476.0,73.58,2.0,2.0,,1400.0,0.6,,0
1800.0,40.0,0.75,,4.8,77,2400.0,100.0,1.0,2.0,,1800.0,3.44,,0
,,,,1.0,381,3136.0,56.5,,,,,0.5,,0
1900.0,50.08,0.57,,2.0,46,3308.0,100.0,1.0,1.0,,1250.0,0.9,,0
1890.0,37.0,0.63,,2.0,43,3000.0,100.0,2.0,2.0,,1890.0,0.9,,0
1072.0,25.0,0.43,,1.0,2006,2500.0,100.0,1.0,2.0,,1072.0,0.6,,0
3280.0,80.0,1.31,,4.8,65,2500.0,100.0,1.0,2.0,,3280.0,2.43,,0
,,,,2.0,30,1425.0,57.0,,,,,1.25,,0
3252.0,55.0,1.67,,4.8,5,1950.0,100.0,1.0,3.0,,3252.0,3.44,,0
2257.0,45.5,0.9,,1.0,291,2500.0,100.0,1.0,2.5,,1785.0,0.6,,0
1274.0,49.0,0.48,,1.0,81,2656.0,83.5,1.0,1.0,,1274.0,0.6,,0
2550.0,50.0,0.67,,1.0,657,3800.0,95.0,1.0,2.0,,2000.0,0.6,,0
1280.0,32.0,0.36,,2.0,8,3578.0,105.07,1.0,2.0,,1280.0,1.1,,0
1352.0,26.0,0.28,,2.0,10,4750.0,95.0,2.0,1.5,,845.0,1.25,,0
1589.0,34.0,0.77,,2.0,196,2069.0,116.58,1.0,2.0,,1156.0,0.9,,0
3540.0,50.0,2.4,,4.8,9,1477.0,59.08,1.0,3.0,,3540.0,3.44,,0
2628.0,62.0,0.9,,2.0,66,2927.0,103.0,2.0,2.0,,2628.0,1.25,,0
5000.0,48.17,0.12,,2.0,1,40628.0,234.0,3.0,1.0,1700.0,,1.25,3000.0,0
4500.0,60.0,1.73,,4.8,37,2600.0,104.0,2.0,3.0,,2250.0,2.43,2250.0,0
3563.0,53.0,1.03,0.5,1.0,267,3472.0,78.91,1.0,3.0,,3563.0,0.6,,0
23000.0,81.0,3.19,,2.0,1,7200.0,91.0,1.0,4.0,,21500.0,0.9,1500.0,0
2070.0,36.0,1.04,,2.0,52,2000.0,100.0,1.0,2.0,,1440.0,0.9,,0
7020.0,62.0,0.94,,2.0,20,7500.0,100.0,1.0,2.0,,,2.0,7020.0,0
42612.0,,3.11,,6.5,96,13704.0,141.02,2.0,12.0,,42612.0,6.02,,0
1760.0,40.0,0.59,,2.0,8,2998.0,109.0,2.0,2.0,,1760.0,0.9,,0
54494.0,126.0,4.06,,4.8,52,13432.0,103.96,1.0,6.0,,54494.0,3.44,,0
4410.0,90.0,0.44,,2.0,1,10000.0,100.0,1.0,1.0,,,0.9,,0
3200.0,81.0,1.28,,4.8,64,2500.0,100.0,1.0,2.0,,3200.0,3.44,,0
1292.0,28.0,0.52,,1.0,75,2500.0,100.0,1.0,2.0,,1292.0,0.6,,0
42750.0,57.0,4.2,,6.5,95,10176.0,67.83,1.0,5.0,,42000.0,6.02,750.0,0
703.0,26.0,0.12,,2.0,93,6000.0,120.0,2.0,1.0,,703.0,0.9,,0
1700.0,45.0,0.62,,2.0,27,2750.0,110.0,2.0,2.0,,1700.0,0.9,,0
2222.0,51.0,0.89,,2.0,8,2500.0,100.0,1.0,2.0,,2222.0,1.25,,0
4200.0,72.0,1.68,,4.8,27,2500.0,100.0,2.0,2.0,,4200.0,2.43,,0
1656.0,50.0,0.66,,2.0,49,2500.0,100.0,2.0,2.5,,1656.0,1.1,,0
2314.0,43.0,1.03,,2.0,27,2237.0,108.25,1.0,3.0,,2314.0,1.25,,0
1712.0,23.0,0.26,,1.0,154,6480.0,108.83,1.0,2.0,,1712.0,0.5,,0
3034.0,49.0,1.45,,2.0,32,2090.0,95.0,1.0,3.0,,3034.0,1.25,,0
2484.0,53.0,0.96,,2.0,58,2575.0,103.0,1.0,2.0,,2484.0,1.25,,0
2100.0,35.0,1.4,,4.8,112,1500.0,75.0,1.0,3.0,,2100.0,3.44,,0
1364.0,40.0,0.57,,2.0,5,2400.0,100.0,2.0,2.0,,1364.0,0.9,,0
,,,,1.0,380,2548.0,56.5,,,,,0.5,,0
4875.0,65.0,2.22,,2.0,57,2200.0,86.17,1.0,3.0,,4875.0,1.25,,0
450.0,18.0,0.18,,2.0,20,2500.0,100.0,1.0,1.0,,,0.9,,0
4000.0,100.0,1.6,,4.8,189,2500.0,100.0,2.0,2.0,,,3.44,4000.0,0
1008.0,28.0,0.34,,1.0,65,3000.0,100.0,1.0,1.0,,1008.0,0.6,,0
2922.0,30.0,0.69,,2.0,65,4225.0,100.0,1.0,2.5,,2375.0,0.9,,0
2588.0,38.0,1.19,,3.0,86,2168.0,83.5,1.0,2.0,,1712.0,3.0,876.0,0
6730.0,61.0,2.79,,4.0,85,2408.0,100.0,1.0,4.0,,6730.0,4.0,,0
94208.0,87.5,3.52,,4.8,18,26800.0,100.0,7.0,4.0,,94208.0,2.43,,0
2310.0,52.0,0.92,,2.0,27,2500.0,100.0,1.0,2.0,,2310.0,0.9,,0
3348.0,59.6,1.93,,4.8,206,1733.0,106.6,1.0,,,3348.0,3.44,,0
1680.0,36.0,0.86,,3.0,79,1950.0,100.0,2.0,2.0,,1120.0,3.0,,0
1376.0,36.0,0.54,,2.0,33,2525.0,100.0,1.0,2.5,,1376.0,0.9,,0
12480.0,104.0,3.55,,3.0,30,3514.0,115.33,1.0,4.0,,9660.0,3.0,2820.0,0
1936.0,26.0,0.4,,4.8,40,4895.0,108.58,1.0,2.5,,1254.0,3.44,,0
2572.0,46.67,0.79,,2.0,16,3275.0,133.25,2.0,2.0,,1848.0,0.9,,0
11360.0,89.0,2.43,,6.5,66,4683.0,113.25,1.0,4.0,,11360.0,6.02,,0
2636.0,44.0,1.13,,2.0,69,2326.0,103.0,1.0,2.0,,1800.0,1.25,,0
127000.0,75.0,3.49,,4.8,378,36400.0,100.0,3.0,7.0,,119000.0,2.43,,0
1116.0,37.5,0.47,,1.0,354,2375.0,95.0,2.0,2.0,,1116.0,0.6,,0
1704.0,36.0,0.5,,2.0,11,3382.0,100.0,1.0,2.0,,1200.0,0.9,,0
2302.0,22.0,0.46,,2.0,21,5000.0,100.0,1.0,2.0,,2302.0,0.9,,0
2508.0,38.0,0.74,,2.0,29,3395.0,102.17,1.0,3.0,,2508.0,0.9,,0
2400.0,50.0,0.64,,3.0,52,3750.0,150.0,1.0,2.0,,2400.0,3.0,,0
28200.0,141.0,2.21,4.2,4.2,114,12750.0,141.0,1.0,2.0,,,4.2,,0
1385.0,38.0,0.54,,1.0,22,2575.0,103.0,2.0,2.0,,1385.0,0.6,,0
2040.0,51.0,0.41,,2.0,22,5000.0,100.0,2.0,2.0,,2040.0,1.25,,0
3360.0,60.0,0.9,,2.0,815,3742.0,100.0,2.0,2.0,,3360.0,0.9,,0
2948.0,52.0,0.98,,1.0,53,3000.0,100.0,1.0,2.0,,2132.0,0.6,,0
1283.0,38.0,0.72,,2.0,88,1782.0,50.67,1.0,1.5,,1283.0,0.9,,0
3715.0,,0.32,,4.8,7,11500.0,124.71,1.0,1.0,3715.0,,2.43,,0
3080.0,47.0,1.36,,4.8,29,2265.0,90.0,1.0,3.0,,3080.0,3.44,,0
970.0,46.0,0.39,,1.0,40,2500.0,100.0,1.0,1.0,,970.0,0.6,,0
3520.0,64.0,1.21,,4.8,33,2900.0,100.01,1.0,2.0,,2816.0,3.44,,0
2052.0,42.0,1.14,,2.0,64,1800.0,100.0,1.0,2.0,,1296.0,1.25,,0
2560.0,64.0,0.95,,4.8,32,2700.0,100.0,2.0,2.0,,2560.0,2.43,,0
1368.0,38.0,0.54,,1.0,36,2542.0,100.0,2.0,2.0,,1368.0,0.6,,0
1890.0,44.0,0.73,,4.8,34,2575.0,103.0,2.0,2.0,,1890.0,2.43,,0
3010.0,50.0,1.52,,2.0,121,1980.0,100.0,1.0,3.0,,3010.0,0.9,,0
2916.0,63.0,1.52,,2.0,14,1914.0,103.0,1.0,2.0,,1944.0,1.25,,0
2838.0,43.0,1.09,,2.0,102,2610.0,86.0,1.0,2.0,,1892.0,0.9,,0
3280.0,80.0,1.23,,2.0,54,2667.0,106.67,1.0,2.0,,3280.0,1.25,,0
12539.0,72.0,4.85,3.4,6.5,52,2583.0,101.42,1.0,6.0,,10739.0,3.44,1800.0,0
3510.0,52.0,2.01,,4.8,155,1742.0,77.67,1.0,3.0,,3510.0,2.43,,0
3800.0,75.0,1.52,,4.8,15,2500.0,100.0,1.0,2.0,,3000.0,2.43,,0
1800.0,45.0,0.73,,2.0,25,2458.0,81.25,1.0,2.0,,1800.0,1.25,,0
11510.0,95.0,4.6,,4.8,1,2500.0,100.0,1.0,5.0,,9910.0,2.43,1600.0,0
2184.0,39.0,0.58,,2.0,70,3742.0,100.0,2.0,2.0,,2184.0,1.25,,0
3536.0,52.0,0.71,,2.0,45,5000.0,100.0,6.0,2.0,,3536.0,0.9,,0
2325.0,38.75,1.16,,2.0,19,2000.0,100.0,1.0,3.0,,2325.0,1.25,,0
1500.0,41.42,1.34,,2.0,75,1116.0,48.5,1.0,2.0,,1500.0,1.25,,0
18175.0,85.0,4.07,,6.5,1,4465.0,95.0,1.0,5.0,,18175.0,6.02,,0
6140.0,65.0,2.13,,4.8,40,2881.0,115.25,1.0,4.0,,6140.0,3.44,,0
3900.0,60.0,1.17,,2.0,10,3325.0,100.0,2.0,2.5,,3900.0,1.1,,0
2880.0,48.0,1.15,,2.0,50,2500.0,100.0,2.0,2.0,,1920.0,0.9,,0
3342.0,56.0,1.34,,4.8,53,2500.0,100.0,1.0,2.0,,2228.0,3.44,,0
1736.0,25.33,0.12,,1.0,605,14658.0,115.42,1.0,2.0,,1736.0,0.5,,0
1728.0,36.0,0.69,,2.0,19,2492.0,100.0,1.0,2.0,,1152.0,0.9,,0
2530.0,46.0,1.27,,4.8,32,2000.0,100.0,1.0,2.0,,1840.0,2.43,,0
2268.0,45.0,0.95,,2.0,19,2375.0,95.0,1.0,2.0,,2268.0,1.25,,0
2425.0,45.5,0.97,,2.0,31,2500.0,100.0,1.0,2.0,,1764.0,0.9,,0
1152.0,32.0,0.41,,4.8,70,2793.0,156.92,1.0,2.0,,1152.0,3.44,,0
29365.0,76.0,5.87,,6.5,29,5005.0,78.58,1.0,9.0,,29186.0,6.02,,0
2202.0,26.0,0.44,,3.0,42,5017.0,100.33,1.0,2.5,,1468.0,3.0,,0
2700.0,40.0,0.48,,2.0,35,5669.0,51.5,2.0,2.5,,2700.0,0.9,,0
,,,1.0,2.4,22,3012.0,117.0,,,,,,,0
2800.0,70.0,1.18,,4.8,11,2364.0,101.33,2.0,2.0,,1400.0,2.43,1400.0,0
2180.0,38.0,0.87,,2.0,12,2500.0,100.0,1.0,2.0,,1520.0,0.9,,0
4788.0,76.0,2.02,,2.0,14,2375.0,95.0,1.0,3.0,,4788.0,0.9,,0
3040.0,72.0,0.68,,2.0,67,4500.0,100.0,2.0,1.5,,1140.0,2.0,,0
2534.0,36.0,1.19,,2.0,858,2125.0,85.0,1.0,2.5,,2134.0,0.9,,0
3433.0,52.0,0.74,,2.0,62,4656.0,100.0,1.0,2.0,,2289.0,0.9,,0
2400.0,40.0,0.83,,2.0,31,2900.0,100.0,1.0,2.0,,1600.0,0.9,,0
3234.0,50.0,1.19,1.0,2.4,8,2725.0,112.25,2.0,3.0,,1617.0,,1617.0,0
600.0,60.0,0.06,,1.0,357,9650.0,91.75,1.0,1.67,,600.0,0.6,,0
1360.0,40.0,0.54,,2.0,26,2500.0,100.0,1.0,2.0,,1360.0,0.9,,0
3552.0,55.0,1.39,,4.8,5,2554.0,102.17,2.0,3.0,,3552.0,3.44,,0
3012.0,54.0,0.8,,2.0,39,3742.0,100.0,1.0,2.0,,2352.0,0.9,,0
3156.0,55.0,1.21,1.0,2.4,10,2602.0,130.08,1.0,3.0,,3156.0,,,0
2150.0,40.0,1.08,,1.0,613,1987.0,95.0,1.0,2.0,,1720.0,0.6,,0
11445.0,82.0,2.18,,3.0,47,5248.0,82.0,1.0,3.0,,,3.0,,0
1360.0,30.0,0.68,,2.0,12,1988.0,99.42,2.0,2.0,,1360.0,0.9,,0
1890.0,33.0,0.95,,2.0,178,2000.0,103.0,1.0,2.0,,1188.0,1.25,,0
,,,,1.0,570,9388.0,172.92,,,,,0.5,,0
1280.0,40.0,0.62,,2.0,47,2050.0,100.0,2.0,2.0,,1280.0,0.9,,0
23875.0,90.0,4.77,,4.8,1,5002.0,100.01,1.0,5.0,,23875.0,3.44,,0
2592.0,36.0,0.98,,1.0,106,2651.0,98.17,1.0,3.0,,1944.0,0.6,,0
2040.0,60.0,0.86,,2.0,128,2375.0,94.99,1.0,2.0,,2040.0,0.9,,0
1863.0,42.0,0.98,,2.0,67,1900.0,100.0,1.0,2.0,,1296.0,1.25,,0
1839.0,30.0,0.89,,4.8,31,2063.0,125.0,1.0,3.0,,1839.0,2.43,,0
3432.0,78.5,1.5,,4.8,1,2285.0,91.42,1.0,2.0,,3432.0,2.43,,0
1188.0,33.0,0.66,,4.8,164,1800.0,100.0,1.0,2.0,,1188.0,3.44,,0
3720.0,62.0,1.49,,4.8,27,2500.0,100.0,1.0,2.0,,2480.0,2.43,,0
2492.0,60.0,1.47,,4.8,68,1700.0,85.0,1.0,2.0,,2492.0,3.44,,0
2745.0,50.75,1.38,,2.0,44,1992.0,100.0,1.0,3.0,,2745.0,1.25,,0
40420.0,102.0,1.3,,3.0,10,31100.0,125.0,1.0,4.0,,,3.0,,0
2945.0,41.0,0.78,,4.8,9,3783.0,108.08,2.0,2.5,,,3.44,,0
2992.0,68.0,1.13,,4.8,71,2642.0,100.0,1.0,2.0,,2992.0,2.43,,0
20610.0,90.0,4.12,,4.8,15,5000.0,100.0,1.0,5.0,,18110.0,3.44,2500.0,0
,,,,3.0,19,7179.0,109.5,,,,,3.0,,0
1296.0,34.0,0.51,,2.0,78,2559.0,101.33,2.0,2.0,,1296.0,1.25,,0
14400.0,86.0,3.26,,4.8,16,4420.0,110.5,1.0,5.0,,14400.0,3.44,,0
2160.0,60.0,0.84,,2.0,67,2575.0,103.0,1.0,2.0,,2160.0,1.25,,0
2707.0,53.0,1.14,,2.0,20,2375.0,95.0,2.0,2.0,,2148.0,0.9,,0
2415.0,33.0,1.35,,4.8,45,1794.0,71.75,2.0,2.0,,1610.0,2.43,,0
2197.0,52.0,2.63,,4.8,101,834.0,30.13,1.0,3.0,,2197.0,3.44,,0
1975.0,37.0,1.02,,2.0,32,1931.0,99.0,1.0,2.0,,1406.0,1.25,,0
3700.0,100.0,0.46,2.0,4.8,30,8000.0,100.0,1.0,1.0,,,,,0
722.0,38.0,0.29,,1.0,157,2497.0,99.88,1.0,1.0,,722.0,0.6,,0
1432.0,34.0,0.94,,2.0,13,1520.0,95.0,1.0,3.0,,1432.0,0.9,,0
2745.0,50.75,1.38,,2.0,34,1992.0,100.0,1.0,3.0,,2745.0,1.25,,0
2086.0,46.0,0.37,,1.0,26,5600.0,112.0,1.0,1.75,,1346.0,0.6,,0
97000.0,187.0,3.44,,2.0,82,28175.0,204.08,1.0,6.0,,96000.0,1.25,1000.0,0
2048.0,45.0,0.82,,2.0,45,2500.0,100.0,2.0,2.0,,1344.0,1.1,,0
2008.0,54.0,0.76,,1.0,214,2625.0,105.0,1.0,2.0,,2008.0,0.6,,0
149000.0,100.0,3.09,,4.8,1,48150.0,134.67,1.0,5.0,,,2.43,,0
2560.0,64.0,1.14,,4.8,91,2241.0,79.25,1.0,2.0,,2560.0,2.43,,0
2200.0,40.0,0.3,,4.8,63,7268.0,100.0,3.0,1.0,,,3.44,,0
1378.0,21.0,0.25,,1.0,14,5500.0,110.0,2.0,2.5,,1378.0,0.6,,0
10690.0,73.0,4.28,,4.8,50,2500.0,100.0,1.0,5.0,,,2.43,,0
1710.0,42.0,0.68,,4.8,50,2500.0,100.0,1.0,2.0,,1710.0,3.44,,0
2800.0,50.0,1.24,,2.0,35,2257.0,95.0,1.0,3.0,,2800.0,1.25,,0
2288.0,52.0,0.69,,1.0,119,3300.0,100.0,1.0,2.0,,2288.0,0.6,,0
1926.0,34.0,1.07,,1.0,119,1800.0,100.0,1.0,2.0,,1224.0,0.6,,0
2544.0,64.5,0.63,,2.0,24,4042.0,100.0,2.0,2.0,,2544.0,1.35,,0
2100.0,60.0,0.69,,3.0,23,3038.0,90.0,1.0,1.0,,,3.0,,0
1850.0,33.0,0.66,,1.0,49,2785.0,111.42,1.0,2.5,,1350.0,0.6,,0
2272.0,45.0,0.91,,4.8,26,2500.0,100.0,2.0,2.0,,1496.0,2.43,,0
2568.0,48.0,0.51,,1.0,31,5000.0,100.0,1.0,1.0,,1284.0,0.6,,0
1120.0,59.0,0.62,,1.0,23,1797.0,97.33,2.0,1.0,,1120.0,0.6,,0
1938.0,38.0,0.98,,2.0,21,1983.0,95.0,1.0,3.0,,1938.0,0.9,,0
1580.0,28.0,0.63,,2.0,55,2500.0,100.0,1.0,2.0,,1020.0,0.9,,0
2958.0,58.0,1.16,,2.0,42,2550.0,100.0,1.0,3.0,,2958.0,1.25,,0
1777.0,46.0,0.81,,2.0,63,2200.0,100.0,1.0,1.0,,964.0,0.9,,0
4960.0,75.0,1.0,,2.0,1,4960.0,127.17,1.0,1.0,,,0.9,4960.0,0
1584.0,32.0,0.88,,2.0,48,1800.0,100.0,1.0,2.0,,1152.0,0.9,,0
2018.0,38.0,0.82,,4.8,48,2475.0,75.0,1.0,2.0,,2018.0,3.44,,0
1902.0,45.7,0.48,,1.0,38,3987.0,108.49,1.0,2.0,,1902.0,0.6,,0
1612.0,37.0,0.82,,2.0,142,1967.0,100.0,1.0,2.0,,1140.0,1.25,,0
3348.0,52.6,1.56,,4.8,177,2142.0,100.0,1.0,3.0,,3348.0,3.44,,0
131490.0,47.0,4.56,,4.8,21,28850.0,100.0,4.0,6.0,,131490.0,2.43,,0
,,,,4.8,23,3312.0,100.24,,,,,3.44,,0
2200.0,40.0,0.43,,1.0,981,5106.0,95.0,1.0,2.75,,2200.0,0.6,,0
9120.0,97.0,1.0,,4.0,25,9120.0,95.0,1.0,1.0,,,4.0,9120.0,0
3120.0,52.0,1.03,,4.8,129,3025.0,147.17,1.0,3.0,,3120.0,3.44,,0
3372.0,55.0,1.0,,3.0,60,3369.0,135.67,1.0,2.0,,2248.0,3.0,,0
6440.0,41.0,2.05,,4.8,56,3140.0,80.0,1.0,3.0,,3398.0,2.43,3042.0,0
1960.0,45.0,0.78,,3.0,10,2500.0,100.0,1.0,2.0,,1960.0,3.0,,0
26170.0,53.0,5.28,,4.8,77,4954.0,99.08,1.0,7.0,,26170.0,3.44,,0
3156.0,42.0,0.54,,1.0,168,5880.0,105.94,1.0,2.75,,3156.0,0.5,,0
1152.0,32.0,0.65,,4.8,102,1764.0,97.96,1.0,2.0,,1152.0,2.43,,0
600.0,30.0,0.28,,1.0,22,2125.0,88.5,1.0,1.0,,600.0,0.6,,0
3140.0,54.0,1.26,,2.0,39,2500.0,100.0,1.0,3.0,,3140.0,0.9,,0
3552.0,55.0,1.42,,4.8,15,2510.0,100.42,1.0,3.0,,3552.0,3.44,,0
,,,,4.8,1,5503.0,75.75,,,,,3.44,,0
3560.0,64.0,1.78,,4.8,7,2000.0,100.0,1.0,4.0,,1960.0,2.43,1600.0,0
15024.0,105.0,2.43,,2.0,59,6185.0,123.58,1.0,4.0,,15024.0,1.25,,0
2000.0,50.0,0.8,,2.0,32,2500.0,100.0,1.0,2.0,,2000.0,1.25,,0
1872.0,47.0,0.54,,3.0,61,3450.0,140.33,1.0,2.0,,1872.0,3.0,,0
1948.0,43.67,0.8,,2.0,40,2423.0,95.0,1.0,2.0,,1368.0,0.9,,0
19235.0,93.5,3.5,,4.8,47,5501.0,110.02,1.0,5.0,,19235.0,3.44,,0
1664.0,40.0,0.67,,4.8,8,2500.0,100.0,1.0,2.0,,1664.0,3.44,,0
3321.0,81.0,1.33,,4.8,50,2500.0,100.0,1.0,2.0,,3321.0,2.43,,0
12700.0,141.0,1.0,2.0,4.0,21,12700.0,141.0,1.0,1.0,,,4.0,,0
44750.0,88.0,3.38,,4.8,27,13226.0,100.0,1.0,5.0,,44750.0,3.44,,0
1870.0,34.0,0.94,,2.0,28,2000.0,100.0,1.0,2.0,,1360.0,0.9,,0
1840.0,40.0,0.8,,2.0,19,2300.0,100.0,1.0,2.0,,1840.0,0.9,,0
9325.0,88.0,3.73,,4.8,37,2500.0,100.0,1.0,5.0,,7650.0,3.44,1675.0,0
26632.0,61.0,4.67,,4.8,106,5708.0,124.27,1.0,5.0,,26632.0,2.43,,0
2250.0,30.0,0.63,,2.0,22,3600.0,100.0,1.0,2.5,,1875.0,0.9,,0
13563.0,62.0,3.55,3.4,6.5,48,3818.0,100.0,1.0,5.0,,13563.0,3.44,,0
1248.0,36.0,0.5,,1.0,22,2500.0,100.0,1.0,1.0,,624.0,0.6,,0
3250.0,65.5,0.83,,4.8,42,3929.0,78.58,1.0,1.0,,,3.44,3250.0,0
2622.0,46.0,1.34,,2.0,18,1958.0,100.0,1.0,3.0,,2622.0,1.25,,0
2400.0,40.0,1.2,,4.8,130,2000.0,89.0,1.0,3.0,,2400.0,3.44,,0
5397.0,81.0,2.14,,3.0,8,2525.0,100.0,1.0,3.0,,5397.0,3.0,,0
4136.0,60.0,0.29,,4.8,122,14390.0,115.0,1.0,1.0,,,2.43,,0
2750.0,50.0,1.54,,6.5,17,1790.0,71.58,1.0,3.0,,2750.0,6.02,,0
1862.0,49.0,0.72,,2.0,15,2600.0,100.0,2.0,2.0,,1862.0,0.9,,0
26300.0,87.5,3.5,,6.5,43,7506.0,100.0,1.0,5.0,,26300.0,6.02,,0
37640.0,70.0,1.85,,4.8,57,20400.0,100.0,1.0,4.0,,37640.0,2.43,,0
2304.0,28.0,0.33,,1.0,137,7000.0,100.0,1.0,1.0,,1344.0,0.5,,0
864.0,46.0,0.27,,2.0,27,3196.0,100.0,1.0,2.0,,864.0,0.9,,0
1440.0,30.0,0.59,,2.0,27,2425.0,100.0,1.0,2.0,,960.0,0.9,,0
2014.0,41.0,1.19,,1.0,162,1690.0,81.33,1.0,3.0,,2014.0,0.6,,0
1870.0,36.0,0.53,,1.0,568,3500.0,100.0,1.0,2.5,,1870.0,0.6,,0
2415.0,53.0,1.46,2.0,3.0,71,1656.0,100.0,1.0,2.0,,1610.0,3.0,,0
1296.0,36.0,0.49,,2.0,11,2667.0,100.0,1.0,2.0,,1296.0,1.25,,0
1890.0,35.0,1.45,,2.0,13,1306.0,74.33,1.0,3.0,,1890.0,0.9,,0
2920.0,52.0,1.46,,4.8,36,2000.0,100.0,1.0,3.0,,2920.0,2.43,,0
1763.0,46.0,0.62,,2.0,50,2825.0,100.0,1.0,1.0,,980.0,0.9,,0
3160.0,79.0,0.74,,4.8,34,4271.0,123.5,1.0,2.0,,3160.0,2.43,,0
1584.0,32.0,0.75,,2.0,128,2099.0,116.58,1.0,2.0,,1152.0,0.9,,0
3320.0,23.0,1.33,,4.8,65,2500.0,34.0,1.0,2.0,,3320.0,3.44,,0
2492.0,47.0,0.97,,1.0,53,2575.0,103.0,2.0,2.0,,1792.0,0.6,,0
59630.0,,5.96,,4.8,4,10000.0,100.0,1.0,6.0,,,3.44,,0
2000.0,50.0,1.0,,4.8,132,2000.0,100.0,1.0,2.0,,2000.0,2.43,,0
2184.0,45.0,1.19,,4.8,179,1828.0,107.0,1.0,2.0,,1464.0,3.44,,0
3358.0,68.5,1.2,,2.0,71,2800.0,112.0,1.0,3.0,,3358.0,1.25,,0
7296.0,67.0,2.08,,4.8,6,3500.0,105.0,1.0,4.0,,7296.0,3.44,,0
1152.0,32.0,0.46,,1.0,13,2500.0,100.0,2.0,2.5,,1152.0,0.6,,0
1757.0,48.0,0.56,,2.0,52,3125.0,142.67,1.0,1.0,,1004.0,0.9,,0
1360.0,30.0,0.61,,6.5,93,2242.0,100.0,1.0,2.0,,1360.0,6.02,,0
1352.0,43.0,0.72,,4.8,18,1867.0,108.75,1.0,2.0,,1352.0,3.44,,0
4450.0,89.0,1.0,,2.0,43,4450.0,94.0,1.0,1.0,4450.0,,1.25,,0
4000.0,80.0,1.39,,4.8,59,2875.0,100.0,1.0,2.0,,4000.0,2.43,,0
12000.0,50.0,2.74,,4.8,45,4375.0,87.5,1.0,4.0,,12000.0,2.43,,0
3510.0,75.0,0.83,,4.8,8,4222.0,93.67,1.0,1.0,1170.0,,2.43,2340.0,0
1698.0,52.0,0.65,,2.0,47,2600.0,100.0,1.0,1.0,,945.0,0.9,,0
2668.0,58.0,0.76,,2.0,6,3500.0,100.0,2.0,2.0,,2668.0,0.9,,0
2856.0,55.0,1.14,,2.0,18,2500.0,100.0,1.0,2.0,,2310.0,1.25,,0
1024.0,48.0,0.53,,2.0,5,1918.0,87.18,1.0,1.0,,1024.0,1.25,,0
